ID,time,assessor_type,feedback_provider,student,assessor,record_id,unmatch,department,log_letter_count,log_date_count,log_id,item,person,value,feedback_letter_count
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,accurate,ai,5,295
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,accurate,supervisor,5,45
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,prioritization,ai,5,295
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,prioritization,supervisor,1,45
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,supportive,ai,5,295
12_145,2024-11-25T00:09:01Z,faculty,f029,s030,12,145,0,Paediatrics,152,2,111,supportive,supervisor,5,45
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,criteria.based,ai,5,350
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,criteria.based,supervisor,1,95
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,clear.direction,ai,5,350
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,clear.direction,supervisor,1,95
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,accurate,ai,5,350
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,accurate,supervisor,1,95
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,prioritization,ai,2,350
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,prioritization,supervisor,1,95
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,supportive,ai,5,350
12_146,2024-11-25T00:17:51Z,faculty,f039,s040,12,146,0,Geriatric Medicine,509,3,80,supportive,supervisor,5,95
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,criteria.based,ai,5,481
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,criteria.based,supervisor,1,87
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,clear.direction,ai,5,481
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,clear.direction,supervisor,1,87
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,accurate,ai,5,481
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,accurate,supervisor,1,87
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,prioritization,ai,5,481
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,prioritization,supervisor,1,87
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,supportive,ai,5,481
12_147,2024-11-25T00:24:44Z,faculty,f007,s018,12,147,0,Geriatric Medicine,445,5,110,supportive,supervisor,5,87
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,criteria.based,ai,5,317
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,criteria.based,supervisor,1,48
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,clear.direction,ai,5,317
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,clear.direction,supervisor,1,48
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,accurate,ai,5,317
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,accurate,supervisor,1,48
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,prioritization,ai,5,317
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,prioritization,supervisor,1,48
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,supportive,ai,5,317
12_148,2024-11-25T00:29:06Z,faculty,f022,s014,12,148,0,Paediatrics,137,1,112,supportive,supervisor,5,48
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,criteria.based,ai,5,415
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,criteria.based,supervisor,1,77
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,clear.direction,ai,5,415
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,clear.direction,supervisor,1,77
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,accurate,ai,4,415
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,accurate,supervisor,1,77
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,prioritization,ai,5,415
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,prioritization,supervisor,4,77
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,supportive,ai,5,415
13_149,2024-10-23T17:32:31Z,faculty,f011,s047,13,149,0,Geriatric Medicine,706,4,113,supportive,supervisor,5,77
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,criteria.based,ai,5,408
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,criteria.based,supervisor,5,185
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,clear.direction,ai,4,408
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,clear.direction,supervisor,4,185
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,accurate,ai,3,408
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,accurate,supervisor,5,185
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,prioritization,ai,3,408
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,prioritization,supervisor,5,185
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,supportive,ai,5,408
13_150,2024-10-23T17:53:24Z,faculty,f004,s002,13,150,0,Paediatrics,551,5,114,supportive,supervisor,5,185
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,criteria.based,ai,5,378
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,criteria.based,supervisor,1,8
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,clear.direction,ai,5,378
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,clear.direction,supervisor,1,8
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,accurate,ai,4,378
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,accurate,supervisor,1,8
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,prioritization,ai,5,378
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,prioritization,supervisor,2,8
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,supportive,ai,5,378
13_151,2024-10-26T21:27:12Z,faculty,f007,s021,13,151,0,Surgical Unit,95,1,115,supportive,supervisor,2,8
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,criteria.based,ai,5,314
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,criteria.based,supervisor,4,171
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,clear.direction,ai,5,314
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,clear.direction,supervisor,5,171
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,accurate,ai,4,314
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,accurate,supervisor,5,171
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,prioritization,ai,5,314
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,prioritization,supervisor,5,171
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,supportive,ai,5,314
13_152,2024-10-26T22:52:56Z,faculty,f017,s014,13,152,0,Neurology,198,1,116,supportive,supervisor,5,171
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,criteria.based,ai,3,314
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,criteria.based,supervisor,5,71
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,clear.direction,ai,3,314
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,clear.direction,supervisor,4,71
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,accurate,ai,4,314
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,accurate,supervisor,2,71
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,prioritization,ai,4,314
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,prioritization,supervisor,3,71
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,supportive,ai,5,314
13_153,2024-10-27T04:34:00Z,faculty,f007,s018,13,153,0,Geriatric Medicine,479,2,117,supportive,supervisor,5,71
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,criteria.based,ai,5,265
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,criteria.based,supervisor,1,52
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,clear.direction,ai,4,265
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,clear.direction,supervisor,3,52
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,accurate,ai,4,265
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,accurate,supervisor,3,52
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,prioritization,ai,4,265
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,prioritization,supervisor,4,52
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,supportive,ai,5,265
13_154,2024-10-29T16:44:21Z,faculty,f022,s020,13,154,0,Thoracic Surgery Unit,185,3,22,supportive,supervisor,5,52
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,criteria.based,ai,5,434
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,criteria.based,supervisor,4,167
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,clear.direction,ai,5,434
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,clear.direction,supervisor,4,167
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,accurate,ai,3,434
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,accurate,supervisor,5,167
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,prioritization,ai,3,434
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,prioritization,supervisor,5,167
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,supportive,ai,5,434
13_155,2024-10-28T22:28:34Z,faculty,f007,s007,13,155,0,Neurology,236,1,118,supportive,supervisor,5,167
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,criteria.based,ai,5,316
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,criteria.based,supervisor,2,122
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,clear.direction,ai,4,316
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,clear.direction,supervisor,2,122
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,accurate,ai,3,316
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,accurate,supervisor,4,122
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,prioritization,ai,3,316
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,prioritization,supervisor,4,122
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,supportive,ai,5,316
13_157,2024-10-29T16:54:24Z,faculty,f022,s042,13,157,0,Paediatrics,118,1,119,supportive,supervisor,5,122
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,criteria.based,ai,4,266
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,criteria.based,supervisor,1,81
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,clear.direction,ai,4,266
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,clear.direction,supervisor,3,81
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,accurate,ai,3,266
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,accurate,supervisor,5,81
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,prioritization,ai,3,266
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,prioritization,supervisor,4,81
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,supportive,ai,5,266
13_158,2024-10-29T17:02:26Z,faculty,f039,s040,13,158,0,Surgical Unit,176,4,120,supportive,supervisor,5,81
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,criteria.based,ai,5,347
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,criteria.based,supervisor,4,85
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,clear.direction,ai,3,347
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,clear.direction,supervisor,3,85
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,accurate,ai,2,347
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,accurate,supervisor,4,85
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,prioritization,ai,2,347
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,prioritization,supervisor,4,85
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,supportive,ai,5,347
13_159,2024-10-29T17:34:39Z,faculty,f012,s013,13,159,0,Diabetes and Endocrinology,380,3,33,supportive,supervisor,5,85
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,criteria.based,ai,4,373
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,criteria.based,supervisor,2,37
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,clear.direction,ai,5,373
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,clear.direction,supervisor,4,37
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,accurate,ai,4,373
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,accurate,supervisor,4,37
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,prioritization,ai,4,373
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,prioritization,supervisor,3,37
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,supportive,ai,4,373
13_160,2024-10-29T17:44:09Z,faculty,f014,s013,13,160,0,Thoracic Surgery Unit,180,3,25,supportive,supervisor,4,37
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,criteria.based,ai,1,222
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,criteria.based,supervisor,5,67
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,clear.direction,ai,2,222
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,clear.direction,supervisor,5,67
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,accurate,ai,4,222
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,accurate,supervisor,5,67
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,prioritization,ai,4,222
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,prioritization,supervisor,5,67
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,supportive,ai,5,222
13_161,2024-10-29T18:52:13Z,faculty,f002,s036,13,161,0,Surgical Unit,83,2,79,supportive,supervisor,5,67
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,criteria.based,ai,5,604
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,criteria.based,supervisor,2,20
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,clear.direction,ai,5,604
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,clear.direction,supervisor,3,20
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,accurate,ai,4,604
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,accurate,supervisor,4,20
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,prioritization,ai,4,604
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,prioritization,supervisor,3,20
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,supportive,ai,5,604
13_162,2024-10-29T18:58:05Z,faculty,f001,s003,13,162,0,Haematology,143,1,104,supportive,supervisor,4,20
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,criteria.based,ai,4,288
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,criteria.based,supervisor,1,59
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,clear.direction,ai,4,288
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,clear.direction,supervisor,2,59
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,accurate,ai,2,288
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,accurate,supervisor,2,59
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,prioritization,ai,2,288
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,prioritization,supervisor,3,59
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,supportive,ai,5,288
13_163,2024-10-31T15:58:47Z,faculty,f034,s033,13,163,0,Surgical Unit,180,2,121,supportive,supervisor,5,59
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,criteria.based,ai,5,452
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,criteria.based,supervisor,1,20
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,clear.direction,ai,3,452
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,clear.direction,supervisor,1,20
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,accurate,ai,3,452
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,accurate,supervisor,1,20
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,prioritization,ai,3,452
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,prioritization,supervisor,1,20
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,supportive,ai,5,452
13_164,2024-10-31T16:41:02Z,faculty,f009,s009,13,164,0,Haematology,703,2,44,supportive,supervisor,2,20
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,criteria.based,ai,4,426
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,criteria.based,supervisor,5,82
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,clear.direction,ai,4,426
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,clear.direction,supervisor,1,82
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,accurate,ai,4,426
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,accurate,supervisor,5,82
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,prioritization,ai,5,426
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,prioritization,supervisor,4,82
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,supportive,ai,5,426
14_001,2024-12-24T20:27:59Z,student,f026,s038,14,1,0,Diabetes and Endocrinology,514,4,1,supportive,supervisor,5,82
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,criteria.based,ai,5,406
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,criteria.based,supervisor,1,25
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,clear.direction,ai,5,406
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,clear.direction,supervisor,2,25
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,accurate,ai,5,406
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,accurate,supervisor,2,25
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,prioritization,ai,5,406
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,prioritization,supervisor,4,25
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,supportive,ai,5,406
14_002,2024-12-25T12:08:33Z,student,f034,s033,14,2,0,Thoracic Surgery Unit,461,2,2,supportive,supervisor,2,25
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,criteria.based,ai,5,284
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,criteria.based,supervisor,5,200
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,clear.direction,ai,5,284
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,clear.direction,supervisor,5,200
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,accurate,ai,5,284
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,accurate,supervisor,5,200
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,prioritization,ai,5,284
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,prioritization,supervisor,5,200
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,supportive,ai,5,284
14_003,2024-12-25T12:25:55Z,student,f011,s037,14,3,0,Paediatrics,739,5,3,supportive,supervisor,5,200
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,criteria.based,ai,5,494
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,criteria.based,supervisor,5,119
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,clear.direction,ai,4,494
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,clear.direction,supervisor,5,119
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,accurate,ai,5,494
14_004,2024-12-26T13:38:38Z,student,f008,s011,14,4,0,Thoracic Surgery Unit,461,2,2,accurate,supervisor,4,119
